"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0072562" "GO:0072562" "blood microparticle" "17/2425" "144/19894" 0.59448877879259 0.886390170132 0.697160807968989 "CFH/PSMC5/TGFB1/ENG/HSPA2/SDCBP/ACTA1/MSN/STOM/GSN/C1QC/YWHAZ/ANGPTL4/A2M/ACTG1/CLIC1/C4A" 17
"GO:0000177" "GO:0000177" "cytoplasmic exosome (RNase complex)" "2/2425" "16/19894" 0.597626397183988 0.886390170132 0.697160807968989 "EXOSC7/EXOSC8" 2
"GO:0030014" "GO:0030014" "CCR4-NOT complex" "2/2425" "16/19894" 0.597626397183988 0.886390170132 0.697160807968989 "CNOT4/CNOT7" 2
"GO:0031011" "GO:0031011" "Ino80 complex" "2/2425" "16/19894" 0.597626397183988 0.886390170132 0.697160807968989 "INO80D/RUVBL1" 2
"GO:0035098" "GO:0035098" "ESC/E(Z) complex" "2/2425" "16/19894" 0.597626397183988 0.886390170132 0.697160807968989 "RBBP7/HDAC2" 2
"GO:0071565" "GO:0071565" "nBAF complex" "2/2425" "16/19894" 0.597626397183988 0.886390170132 0.697160807968989 "ARID1B/SMARCD3" 2
"GO:0150005" "GO:0150005" "enzyme activator complex" "2/2425" "16/19894" 0.597626397183988 0.886390170132 0.697160807968989 "GNB5/RRAGA" 2
"GO:0005776" "GO:0005776" "autophagosome" "14/2425" "119/19894" 0.598549003005884 0.886390170132 0.697160807968989 "LAMP2/OSBPL7/RAB7A/TP53INP2/ATG16L1/SH3GLB1/GABARAPL1/PIP4K2A/PIP4K2C/HTT/RAB12/PLEKHM1/CHMP1B/PIP4K2B" 14
"GO:0005782" "GO:0005782" "peroxisomal matrix" "6/2425" "51/19894" 0.601018330450633 0.886390170132 0.697160807968989 "CROT/ACAA1/CRAT/CRYM/PHYH/ACOX2" 6
"GO:0031907" "GO:0031907" "microbody lumen" "6/2425" "51/19894" 0.601018330450633 0.886390170132 0.697160807968989 "CROT/ACAA1/CRAT/CRYM/PHYH/ACOX2" 6
"GO:0005682" "GO:0005682" "U5 snRNP" "3/2425" "25/19894" 0.602546126887483 0.886390170132 0.697160807968989 "PRPF6/SNRPN/SNRNP200" 3
"GO:0030137" "GO:0030137" "COPI-coated vesicle" "3/2425" "25/19894" 0.602546126887483 0.886390170132 0.697160807968989 "ARCN1/KDELR2/COPG2" 3
"GO:0005798" "GO:0005798" "Golgi-associated vesicle" "11/2425" "94/19894" 0.604817656040334 0.886947705748354 0.697599319127919 "CLTCL1/AP1M1/ARCN1/NCALD/OCRL/KDELR2/ADAM10/APP/COPG2/AP1S2/RAB12" 11
"GO:0044306" "GO:0044306" "neuron projection terminus" "15/2425" "128/19894" 0.605416551957444 0.886947705748354 0.697599319127919 "SYT1/SNCB/RAB3A/AAK1/EPHA4/FLRT3/KCNC1/BIN1/TPBG/UCHL1/SYNJ1/ACTG1/KCNQ5/MME/DMD" 15
"GO:0000791" "GO:0000791" "euchromatin" "7/2425" "61/19894" 0.626329773181632 0.915701844980127 0.720214934254033 "ID2/RNF2/KLF4/H2AZ1/H1-2/H1-0/SKIC3" 7
"GO:0005892" "GO:0005892" "acetylcholine-gated channel complex" "2/2425" "17/19894" 0.631469309415741 0.917563567967363 0.721679210760847 "CHRND/STXBP5" 2
"GO:0042613" "GO:0042613" "MHC class II protein complex" "2/2425" "17/19894" 0.631469309415741 0.917563567967363 0.721679210760847 "CD74/HLA-DPA1" 2
"GO:0099091" "GO:0099091" "postsynaptic specialization, intracellular component" "2/2425" "17/19894" 0.631469309415741 0.917563567967363 0.721679210760847 "PTK2B/CTNND1" 2
"GO:0031902" "GO:0031902" "late endosome membrane" "20/2425" "174/19894" 0.645473508203236 0.93600231739451 0.736181597950738 "LAMP2/ATP9A/RAB7A/ZMPSTE24/MICALL1/ENTREP1/SCARB2/NPC1/IFITM3/ABCA5/VPS39/RILP/IFITM2/LITAF/MVB12B/ANXA6/PLEKHM1/HLA-DPA1/CHMP1B/RAB7B" 20
"GO:0005643" "GO:0005643" "nuclear pore" "11/2425" "97/19894" 0.647452680054022 0.936964041053788 0.736938009817586 "IPO5/KPNA3/SUMO1/NUP153/NUP210/XPO4/NUP205/SENP2/NPIPA1/IPO7/CHMP1B" 11
"GO:0032588" "GO:0032588" "trans-Golgi network membrane" "12/2425" "106/19894" 0.652267458496766 0.939651044767414 0.739051383524932 "CD74/ATP9A/AP1M1/COG4/KIF13A/APP/USP6NL/HTR7/COG5/RAB31/AP1S2/HLA-DPA1" 12
"GO:0001772" "GO:0001772" "immunological synapse" "5/2425" "45/19894" 0.655636136850384 0.939651044767414 0.739051383524932 "ICAM1/MYH9/CD81/NEDD9/FYB2" 5
"GO:0046540" "GO:0046540" "U4/U6 x U5 tri-snRNP complex" "5/2425" "45/19894" 0.655636136850384 0.939651044767414 0.739051383524932 "PRPF6/SNRPN/LSM7/PRPF4/SNRNP200" 5
"GO:1902562" "GO:1902562" "H4 histone acetyltransferase complex" "5/2425" "45/19894" 0.655636136850384 0.939651044767414 0.739051383524932 "MORF4L2/OGT/RUVBL1/EP400/ACTG1" 5
"GO:0030057" "GO:0030057" "desmosome" "3/2425" "27/19894" 0.655908102878378 0.939651044767414 0.739051383524932 "JAM3/JUP/CTNNA3" 3
"GO:0005666" "GO:0005666" "RNA polymerase III complex" "2/2425" "18/19894" 0.663044123370253 0.944174831679241 0.742609418174684 "POLR3GL/POLR1D" 2
"GO:0043020" "GO:0043020" "NADPH oxidase complex" "2/2425" "18/19894" 0.663044123370253 0.944174831679241 0.742609418174684 "CYBA/NOXA1" 2
"GO:0098831" "GO:0098831" "presynaptic active zone cytoplasmic component" "2/2425" "18/19894" 0.663044123370253 0.944174831679241 0.742609418174684 "GUCY1B1/CTNND1" 2
"GO:0097526" "GO:0097526" "spliceosomal tri-snRNP complex" "5/2425" "46/19894" 0.675086201965389 0.957154414490411 0.752818078812683 "PRPF6/SNRPN/LSM7/PRPF4/SNRNP200" 5
"GO:0098878" "GO:0098878" "neurotransmitter receptor complex" "5/2425" "46/19894" 0.675086201965389 0.957154414490411 0.752818078812683 "PTK2B/GRIK4/CPT1C/GRIN2A/SHISA6" 5
"GO:0097386" "GO:0097386" "glial cell projection" "4/2425" "37/19894" 0.676191952933535 0.957154414490411 0.752818078812683 "ATP1B2/SCN7A/PINK1/ADGRG1" 4
"GO:0000930" "GO:0000930" "gamma-tubulin complex" "2/2425" "19/19894" 0.69240070506815 0.971919530889245 0.764431091710642 "TUBGCP6/CDK5RAP2" 2
"GO:0031904" "GO:0031904" "endosome lumen" "4/2425" "38/19894" 0.696858442263922 0.971919530889245 0.764431091710642 "APOB/CTSD/PDLIM4/APP" 4
"GO:0030686" "GO:0030686" "90S preribosome" "3/2425" "29/19894" 0.703908032033342 0.971919530889245 0.764431091710642 "UTP18/RRP36/RSL1D1" 3
"GO:0032809" "GO:0032809" "neuronal cell body membrane" "3/2425" "29/19894" 0.703908032033342 0.971919530889245 0.764431091710642 "KCNC1/THY1/ATP2B2" 3
"GO:0036452" "GO:0036452" "ESCRT complex" "3/2425" "29/19894" 0.703908032033342 0.971919530889245 0.764431091710642 "STAM/MVB12B/CHMP1B" 3
"GO:0005871" "GO:0005871" "kinesin complex" "5/2425" "48/19894" 0.711743513072856 0.971919530889245 0.764431091710642 "KIF1B/NDE1/KIF16B/KIF13A/DISC1" 5
"GO:0031082" "GO:0031082" "BLOC complex" "2/2425" "20/19894" 0.719610461076654 0.971919530889245 0.764431091710642 "BLOC1S1/SNAPIN" 2
"GO:0032039" "GO:0032039" "integrator complex" "2/2425" "20/19894" 0.719610461076654 0.971919530889245 0.764431091710642 "INTS4/INTS1" 2
"GO:0033178" "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" "2/2425" "20/19894" 0.719610461076654 0.971919530889245 0.764431091710642 "ATP5F1D/ATP6V1B1" 2
"GO:0036020" "GO:0036020" "endolysosome membrane" "2/2425" "20/19894" 0.719610461076654 0.971919530889245 0.764431091710642 "ATG16L1/LDLR" 2
"GO:0000781" "GO:0000781" "chromosome, telomeric region" "19/2425" "173/19894" 0.720806914505659 0.971919530889245 0.764431091710642 "ATRX/MSH2/TRIOBP/SUN2/RBBP7/CBX1/PTGES3/MACROH2A1/SLF2/HNRNPA2B1/TEP1/RPA1/H3-3B/HMBOX1/SMC6/SUN1/SLX4/XRCC6/HDAC2" 19
"GO:0005759" "GO:0005759" "mitochondrial matrix" "56/2425" "491/19894" 0.724759575439236 0.971919530889245 0.764431091710642 "PDK4/ELAC2/AASS/MRPS24/KARS1/MTHFD2/IARS2/HSD17B10/EXD2/ARG2/BCKDHB/OXCT1/ATP5F1D/PRODH/IDH3B/BCKDK/MRPL27/MRPL51/MRPL18/MRPS27/NR3C1/ACADL/PARK7/ATP5PB/MRPS15/SLIRP/ALDH6A1/ACOT9/TRAP1/MRPS12/GRSF1/DGLUCY/BLOC1S1/SUOX/CASQ1/MRPL9/RPS3/ACSS1/BDH1/ACOT11/AK4/ETNPPL/RPUSD4/GPT2/NDUFB8/CLPX/MRPL1/METTL15/BCL2L1/SUCLG2/PDP2/MRPL41/HIBCH/MRPL23/HOGA1/MRPL20" 56
"GO:0035577" "GO:0035577" "azurophil granule membrane" "6/2425" "58/19894" 0.725378994411002 0.971919530889245 0.764431091710642 "LAMP2/TOM1/DNAJC5/VAPA/PRCP/STOM" 6
"GO:0016514" "GO:0016514" "SWI/SNF complex" "3/2425" "30/19894" 0.725910325887363 0.971919530889245 0.764431091710642 "ARID1B/SMARCD3/PHF10" 3
"GO:0000138" "GO:0000138" "Golgi trans cisterna" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "ST6GAL1" 1
"GO:0000220" "GO:0000220" "vacuolar proton-transporting V-type ATPase, V0 domain" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "TCIRG1" 1
"GO:0000805" "GO:0000805" "X chromosome" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "MACROH2A1" 1
"GO:0001939" "GO:0001939" "female pronucleus" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "CBX1" 1
"GO:0008303" "GO:0008303" "caspase complex" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "PIGT" 1
"GO:0031414" "GO:0031414" "N-terminal protein acetyltransferase complex" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "NAA50" 1
"GO:0033106" "GO:0033106" "cis-Golgi network membrane" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "ATP2C1" 1
"GO:0042564" "GO:0042564" "NLS-dependent protein nuclear import complex" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "KPNA3" 1
"GO:0072534" "GO:0072534" "perineuronal net" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "ACAN" 1
"GO:0072546" "GO:0072546" "EMC complex" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "EMC4" 1
"GO:0098981" "GO:0098981" "cholinergic synapse" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "DLGAP4" 1
"GO:0099571" "GO:0099571" "postsynaptic cytoskeleton" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "NEFM" 1
"GO:0120103" "GO:0120103" "centriolar subdistal appendage" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "CCDC61" 1
"GO:0140092" "GO:0140092" "bBAF complex" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "ARID1B" 1
"GO:1990877" "GO:1990877" "FNIP-folliculin RagC/D GAP" "1/2425" "10/19894" 0.727527362354971 0.971919530889245 0.764431091710642 "RRAGA" 1
"GO:0000228" "GO:0000228" "nuclear chromosome" "25/2425" "226/19894" 0.72829784695664 0.971919530889245 0.764431091710642 "SYN1/SMC1A/ATRX/SUN2/CHRAC1/SMC3/PRPF19/IK/MACROH2A1/INO80D/BCAS2/ZMIZ2/HSPA2/SLX1A/RPA1/CARM1/POLE3/CFDP1/TTN/RAD21/POLD4/RUVBL1/EP400/SLX4/HDAC2" 25
"GO:0031234" "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" "5/2425" "49/19894" 0.728939648166934 0.971919530889245 0.764431091710642 "GNB5/GNAS/PLEKHA4/GNAI2/DTNA" 5
"GO:0005771" "GO:0005771" "multivesicular body" "7/2425" "68/19894" 0.737932166542436 0.975426187789915 0.767189136463978 "VTA1/CD74/NEDD4L/TPT1/ECPAS/EGFR/CHMP1B" 7
"GO:0032806" "GO:0032806" "carboxy-terminal domain protein kinase complex" "2/2425" "21/19894" 0.744760350225894 0.975426187789915 0.767189136463978 "ERCC3/GTF2H5" 2
"GO:0005793" "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" "14/2425" "133/19894" 0.759621417029685 0.975426187789915 0.767189136463978 "NUCB2/ATP6AP1/PALS1/PIEZO1/GORASP1/MGAT1/ECPAS/SERPINH1/TMED4/COPG2/RGMB/P4HB/TAP2/TAPBP" 14
"GO:0000815" "GO:0000815" "ESCRT III complex" "1/2425" "11/19894" 0.760757403910452 0.975426187789915 0.767189136463978 "CHMP1B" 1
"GO:0005688" "GO:0005688" "U6 snRNP" "1/2425" "11/19894" 0.760757403910452 0.975426187789915 0.767189136463978 "LSM7" 1
"GO:0030123" "GO:0030123" "AP-3 adaptor complex" "1/2425" "11/19894" 0.760757403910452 0.975426187789915 0.767189136463978 "VPS39" 1
"GO:0032797" "GO:0032797" "SMN complex" "1/2425" "11/19894" 0.760757403910452 0.975426187789915 0.767189136463978 "GEMIN5" 1
"GO:0044545" "GO:0044545" "NSL complex" "1/2425" "11/19894" 0.760757403910452 0.975426187789915 0.767189136463978 "OGT" 1
"GO:0097224" "GO:0097224" "sperm connecting piece" "1/2425" "11/19894" 0.760757403910452 0.975426187789915 0.767189136463978 "SPATA6" 1
"GO:0043204" "GO:0043204" "perikaryon" "16/2425" "151/19894" 0.761388997662212 0.975426187789915 0.767189136463978 "PALS1/NEURL1/CRYAB/ENO2/EPHA4/ASS1/SYT11/APP/G3BP1/CACNA1C/FZD5/UBXN2A/NDN/RTN4RL2/FLNA/RACK1" 16
"GO:0000775" "GO:0000775" "chromosome, centromeric region" "28/2425" "257/19894" 0.765329740871084 0.975426187789915 0.767189136463978 "SMC1A/NDE1/CLASP1/ATRX/CTCF/OIP5/CHRAC1/SMC3/CBX1/PPP2CA/MACROH2A1/STAG1/PHF10/CENPE/DYNC1LI1/POLE3/CFDP1/DYNC1I1/SMC6/CLASP2/RAD21/SUGT1/ANAPC16/CENPV/CEBPB/PLK3/IKZF1/CHMP1B" 28
"GO:0005921" "GO:0005921" "gap junction" "3/2425" "32/19894" 0.766038893459875 0.975426187789915 0.767189136463978 "DBN1/CCN3/GJA5" 3
"GO:0005743" "GO:0005743" "mitochondrial inner membrane" "56/2425" "499/19894" 0.767462342901943 0.975426187789915 0.767189136463978 "MYOC/MRPS24/NOA1/L2HGDH/COQ9/CRAT/ATP5F1D/PRODH/SAMM50/DMAC2/MRPL27/MRPL51/LDHB/MRPL18/MRPS27/GPD2/COQ10B/ATP5PB/MRPS15/SLC25A35/TRAP1/MRPS12/CKMT2/ATP5MC2/COQ10A/SQOR/MRPL9/NDUFS6/NDUFB11/RPS3/SLC25A4/ATP5MC3/AIFM1/PINK1/BDH1/COX7A1/SLC25A34/SFXN1/NDUFB8/LDHD/CLPX/MRPL1/BCL2L1/SLC25A33/GATM/MICOS10/TIMM22/HIGD1A/MRPL41/IMMP2L/SLC25A29/NEU4/MRPL23/PHB2/MTFP1/MRPL20" 56
"GO:0005697" "GO:0005697" "telomerase holoenzyme complex" "2/2425" "22/19894" 0.767948034216079 0.975426187789915 0.767189136463978 "PTGES3/TEP1" 2
"GO:0005742" "GO:0005742" "mitochondrial outer membrane translocase complex" "2/2425" "22/19894" 0.767948034216079 0.975426187789915 0.767189136463978 "SAMM50/MICOS10" 2
"GO:0044233" "GO:0044233" "mitochondria-associated endoplasmic reticulum membrane" "2/2425" "22/19894" 0.767948034216079 0.975426187789915 0.767189136463978 "CLCC1/AHCYL1" 2
"GO:1990391" "GO:1990391" "DNA repair complex" "2/2425" "22/19894" 0.767948034216079 0.975426187789915 0.767189136463978 "ATP23/XRCC6" 2
"GO:0030880" "GO:0030880" "RNA polymerase complex" "12/2425" "117/19894" 0.779060514655832 0.975426187789915 0.767189136463978 "PAF1/POLR3GL/ZNFX1/POLR1B/RTF1/ERCC3/POLR2G/PAAF1/POLR1D/TAF9B/GTF2H5/POLR2J3" 12
"GO:0005685" "GO:0005685" "U1 snRNP" "3/2425" "33/19894" 0.784236037036251 0.975426187789915 0.767189136463978 "SNRPC/SNRPN/PRPF39" 3
"GO:0005868" "GO:0005868" "cytoplasmic dynein complex" "2/2425" "23/19894" 0.789277978609685 0.975426187789915 0.767189136463978 "DYNC1LI1/DYNC1I1" 2
"GO:0098799" "GO:0098799" "outer mitochondrial membrane protein complex" "2/2425" "23/19894" 0.789277978609685 0.975426187789915 0.767189136463978 "SAMM50/MICOS10" 2
"GO:0000221" "GO:0000221" "vacuolar proton-transporting V-type ATPase, V1 domain" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "ATP6V1B1" 1
"GO:0000813" "GO:0000813" "ESCRT I complex" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "MVB12B" 1
"GO:0005833" "GO:0005833" "hemoglobin complex" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "CYB5R3" 1
"GO:0030877" "GO:0030877" "beta-catenin destruction complex" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "CACYBP" 1
"GO:0031074" "GO:0031074" "nucleocytoplasmic transport complex" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "KPNA3" 1
"GO:0033180" "GO:0033180" "proton-transporting V-type ATPase, V1 domain" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "ATP6V1B1" 1
"GO:0038201" "GO:0038201" "TOR complex" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "RPTOR" 1
"GO:0044224" "GO:0044224" "juxtaparanode region of axon" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "KCNAB2" 1
"GO:0044615" "GO:0044615" "nuclear pore nuclear basket" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "NUP153" 1
"GO:0097504" "GO:0097504" "Gemini of coiled bodies" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "GEMIN5" 1
"GO:1904930" "GO:1904930" "amphisome membrane" "1/2425" "12/19894" 0.789936265023823 0.975426187789915 0.767189136463978 "CHMP1B" 1
"GO:0034708" "GO:0034708" "methyltransferase complex" "10/2425" "100/19894" 0.791636599837265 0.975426187789915 0.767189136463978 "KMT2C/HSD17B10/RBBP7/CBLL1/RNF2/METTL14/PAXIP1/METTL3/RUVBL1/HDAC2" 10
"GO:0098798" "GO:0098798" "mitochondrial protein-containing complex" "33/2425" "305/19894" 0.793431533880809 0.975426187789915 0.767189136463978 "MRPS24/HSD17B10/BCKDHB/ATP5F1D/SAMM50/IDH3B/BCKDK/DMAC2/MRPL27/MRPL51/MRPL18/MRPS27/ATP5PB/MRPS15/MRPS12/ATP5MC2/MRPL9/NDUFS6/NDUFB11/SLC25A4/ATP5MC3/COX7A1/NDUFB8/CLPX/MRPL1/SUCLG2/MICOS10/TIMM22/MRPL41/IMMP2L/MRPL23/PHB2/MRPL20" 33
"GO:0035578" "GO:0035578" "azurophil granule lumen" "9/2425" "91/19894" 0.794052941055857 0.975426187789915 0.767189136463978 "GRN/CTSA/CYB5R3/ARSA/VAT1/ARSB/CAP1/SDCBP/GM2A" 9
"GO:0005766" "GO:0005766" "primary lysosome" "16/2425" "155/19894" 0.7960426723804 0.975426187789915 0.767189136463978 "LAMP2/GRN/CTSA/CYB5R3/TOM1/ARSA/DNAJC5/VAPA/VAT1/ARSB/CAP1/PRCP/SDCBP/STOM/STX3/GM2A" 16
"GO:0042582" "GO:0042582" "azurophil granule" "16/2425" "155/19894" 0.7960426723804 0.975426187789915 0.767189136463978 "LAMP2/GRN/CTSA/CYB5R3/TOM1/ARSA/DNAJC5/VAPA/VAT1/ARSB/CAP1/PRCP/SDCBP/STOM/STX3/GM2A" 16
"GO:0090543" "GO:0090543" "Flemming body" "3/2425" "34/19894" 0.801244925529565 0.975426187789915 0.767189136463978 "CELF2/EXOC4/IL16" 3
"GO:0045171" "GO:0045171" "intercellular bridge" "9/2425" "92/19894" 0.804473803938612 0.975426187789915 0.767189136463978 "EHD2/TUBB1/UNC119/KRR1/QSOX1/CENPE/CD34/TUBB6/JPT1" 9
"GO:0005778" "GO:0005778" "peroxisomal membrane" "6/2425" "64/19894" 0.808077875776192 0.975426187789915 0.767189136463978 "ACSL3/MAP2K2/ACSL1/PEX11A/IMPDH2/PJVK" 6
"GO:0031903" "GO:0031903" "microbody membrane" "6/2425" "64/19894" 0.808077875776192 0.975426187789915 0.767189136463978 "ACSL3/MAP2K2/ACSL1/PEX11A/IMPDH2/PJVK" 6
"GO:1904115" "GO:1904115" "axon cytoplasm" "6/2425" "64/19894" 0.808077875776192 0.975426187789915 0.767189136463978 "KIF1B/TRAK2/BLOC1S1/SNAPIN/UCHL1/MAP1A" 6
"GO:0005847" "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" "2/2425" "24/19894" 0.808858344709509 0.975426187789915 0.767189136463978 "SSU72/CSTF2T" 2
"GO:0055029" "GO:0055029" "nuclear DNA-directed RNA polymerase complex" "11/2425" "111/19894" 0.809004532021904 0.975426187789915 0.767189136463978 "PAF1/POLR3GL/POLR1B/RTF1/ERCC3/POLR2G/PAAF1/POLR1D/TAF9B/GTF2H5/POLR2J3" 11
"GO:0005657" "GO:0005657" "replication fork" "7/2425" "74/19894" 0.813148584339505 0.975426187789915 0.767189136463978 "PRPF19/BCL6/BCAS2/ZMIZ2/RPA1/CARM1/POLD4" 7
"GO:0005669" "GO:0005669" "transcription factor TFIID complex" "4/2425" "45/19894" 0.815100962322398 0.975426187789915 0.767189136463978 "ERCC3/PAAF1/TAF9B/GTF2H5" 4
"GO:0000782" "GO:0000782" "telomere cap complex" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "XRCC6" 1
"GO:0000783" "GO:0000783" "nuclear telomere cap complex" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "XRCC6" 1
"GO:0005677" "GO:0005677" "chromatin silencing complex" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "BAHD1" 1
"GO:0005687" "GO:0005687" "U4 snRNP" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "SNRPN" 1
"GO:0043240" "GO:0043240" "Fanconi anaemia nuclear complex" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "FANCC" 1
"GO:0044292" "GO:0044292" "dendrite terminus" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "COBL" 1
"GO:0070822" "GO:0070822" "Sin3-type complex" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "HDAC2" 1
"GO:0097550" "GO:0097550" "transcription preinitiation complex" "1/2425" "13/19894" 0.815557659114822 0.975426187789915 0.767189136463978 "ERCC3" 1
"GO:0005834" "GO:0005834" "heterotrimeric G-protein complex" "3/2425" "35/19894" 0.817112929552378 0.975426187789915 0.767189136463978 "GNB5/GNAS/GNAI2" 3
"GO:0043679" "GO:0043679" "axon terminus" "11/2425" "112/19894" 0.818050949654909 0.975426187789915 0.767189136463978 "SNCB/RAB3A/AAK1/EPHA4/FLRT3/KCNC1/BIN1/TPBG/SYNJ1/ACTG1/KCNQ5" 11
"GO:0019005" "GO:0019005" "SCF ubiquitin ligase complex" "6/2425" "65/19894" 0.819760578120542 0.975426187789915 0.767189136463978 "DMAC2/FBXL4/CACYBP/FBXO38/SPSB1/FBXO17" 6
"GO:0000123" "GO:0000123" "histone acetyltransferase complex" "9/2425" "94/19894" 0.824120804410134 0.975426187789915 0.767189136463978 "MORF4L2/OGT/POLE3/KAT6B/RUVBL1/SGF29/EP400/ACTG1/TAF9B" 9
"GO:0030990" "GO:0030990" "intraciliary transport particle" "2/2425" "25/19894" 0.826798537563599 0.975426187789915 0.767189136463978 "WDR19/UBXN10" 2
"GO:0009295" "GO:0009295" "nucleoid" "4/2425" "46/19894" 0.828435701404018 0.975426187789915 0.767189136463978 "ELAC2/HSD17B10/GRSF1/CLPX" 4
"GO:0042645" "GO:0042645" "mitochondrial nucleoid" "4/2425" "46/19894" 0.828435701404018 0.975426187789915 0.767189136463978 "ELAC2/HSD17B10/GRSF1/CLPX" 4
"GO:0000307" "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" "5/2425" "56/19894" 0.828683552489204 0.975426187789915 0.767189136463978 "CCND1/CCND3/CCNG1/CCNJL/CDK4" 5
"GO:0031248" "GO:0031248" "protein acetyltransferase complex" "10/2425" "104/19894" 0.829680065455184 0.975426187789915 0.767189136463978 "NAA50/MORF4L2/OGT/POLE3/KAT6B/RUVBL1/SGF29/EP400/ACTG1/TAF9B" 10
"GO:0000428" "GO:0000428" "DNA-directed RNA polymerase complex" "11/2425" "114/19894" 0.835172350040043 0.975426187789915 0.767189136463978 "PAF1/POLR3GL/POLR1B/RTF1/ERCC3/POLR2G/PAAF1/POLR1D/TAF9B/GTF2H5/POLR2J3" 11
"GO:0000800" "GO:0000800" "lateral element" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "SMC3" 1
"GO:0030677" "GO:0030677" "ribonuclease P complex" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "HSD17B10" 1
"GO:0031089" "GO:0031089" "platelet dense granule lumen" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "ITIH3" 1
"GO:0036128" "GO:0036128" "CatSper complex" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "HSPA2" 1
"GO:0044753" "GO:0044753" "amphisome" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "CHMP1B" 1
"GO:0045120" "GO:0045120" "pronucleus" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "CBX1" 1
"GO:0072379" "GO:0072379" "ER membrane insertion complex" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "NOMO3" 1
"GO:0098691" "GO:0098691" "dopaminergic synapse" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "SYT11" 1
"GO:0099243" "GO:0099243" "extrinsic component of synaptic membrane" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "TIAM1" 1
"GO:0140445" "GO:0140445" "chromosome, telomeric repeat region" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "XRCC6" 1
"GO:1990498" "GO:1990498" "mitotic spindle microtubule" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "EML3" 1
"GO:1990531" "GO:1990531" "phospholipid-translocating ATPase complex" "1/2425" "14/19894" 0.83805515303598 0.975426187789915 0.767189136463978 "ATP10A" 1
"GO:1902493" "GO:1902493" "acetyltransferase complex" "10/2425" "105/19894" 0.838306321732691 0.975426187789915 0.767189136463978 "NAA50/MORF4L2/OGT/POLE3/KAT6B/RUVBL1/SGF29/EP400/ACTG1/TAF9B" 10
